Voice, Schooling, Inequality, and Scale;The rich studies in this collection show that the investigation of voice requires analysis of recognition across layered spatial-temporal and sociolinguistic scales. I argue that the concepts of voice, recognition, and scale provide insight into contemporary educational inequality and that their study benefits, in turn, from paying attention to social inequality.
Educational attainment across the UK nations: performance, inequality and evidence;"Background Political devolution occurred in the UK in 1998-99, following many years in which some degree of policy administration had been devolved to the four nations. Since devolution, all four countries of the UK have pursued increasingly divergent education policies. This is true in England in particular, where diversity, choice and competition have become a key focus of education policy. This political divergence between the four nations gives us the opportunity to appraise differences and similarities in educational policies and outcomes in the four UK nations. Purpose This article is a comparative review of the education reforms of the constituent countries of the UK, with particular focus on value for money. The main aims of the article are to (1) outline the key differences in the educational systems in terms of school type, choice and competition, educational resources and pedagogy; (2) describe how the countries compare in terms of educational attainment during compulsory schooling years; (3) examine inequalities in educational attainment, such as by gender and socio-economic status, and how the different countries compare on these measures; and (4) examine existing evidence on the effectiveness and value for money of different education policies and programmes in the different countries. Sources of evidence We use a variety of sources of evidence to achieve these aims. We undertake a literature review of the existing evidence on the effectiveness and value for money of different programmes and policies that have taken place across the UK. We also collate and undertake an analysis of data on educational outcomes from published statistics sourced from the national statistics offices of each country. It is easier to be confident about comparisons based on international data sets because in this case all students will have taken exactly the same test, so we also compile and analyse survey data from international surveys of educational attainment such as PISA, PIRLS and TIMSS. Main argument We argue that while the systems of the four countries of the UK are becoming increasingly divergent, there are still many similarities. This is borne out in the evidence on educational outcomes, which show many similarities between the four countries. Because of these similarities, the positive impacts of many of the policies and programmes adopted in England may have relevance for Scotland, Wales and Northern Ireland. Conclusions We find evidence that increasing school resources improves results, and also that more targeted spending benefits able pupils from disadvantaged backgrounds. We also find positive results of several programmes. Evaluating the education policies of the four nations in terms of value for money - and therefore whether they have scope to be adopted - represents a bigger challenge. Whilst the value for money of certain policies - such as the literacy hour - can be reasonably well measured, for many other policies, value for money is hard to pin down accurately. However, this forms an important direction for future research."
The Advanced Placement Arms Race and the Reproduction of Educational Inequality;Background: Access to Advanced Placement (AP) courses is stratified by class and race. Researchers have identified how schools serving disadvantaged students suffer from various kinds of resource deprivations, concluding that interventions are needed to equalize access to AP courses. On the other hand, the theory of Effectively Maintained Inequality (EMI) argues that schools serving advantaged students may perpetuate inequalities by expanding their AP curriculum so their graduates can be competitive in the college admissions process. Research Questions: Between 2000 and 2002, California attempted to expand AP offerings and enrollments. This study answers whether or not this intervention narrowed inequalities in AP along class and racial lines. It also examines if community affluence affects district officials' views of pressures to offer AP courses, which could explain any effectively maintained inequalities in AP access. Research Design: This study uses a panel dataset of all California public high schools from 1997 to 2006. It examines the changing effects of school poverty, upper-middle class presence, and school racial composition on offerings of and enrollments in AP subjects. It supplements the quantitative analysis with interviews from 11 school district officials in California conducted in 2006. Results: Hierarchical generalized linear models show that upper-middle class presence structures California high schools' AP subject offerings and enrollments, much more than school poverty. California's intervention resulted in increased AP subject offerings and enrollments in high schools serving disadvantaged and less advantaged students, but these reductions in deprivation had trivial effects on inequalities, since schools serving advantaged students increased their own AP offerings and enrollments. In addition, high schools serving White and Asian students had larger increases in AP offerings and enrollments than high schools serving Black and Hispanic students. Interview data indicate that officials in affluent districts perceived a greater demand for AP subjects, and were more likely to report their school staff was proactive to initiate new AP courses than officials in districts serving working-class communities. Conclusions: The findings document that while policies can increase AP access at schools serving low-income students, the actions of affluent schools and families will pose substantial barriers to achieving parity in AP offerings and enrollments. Moreover, studies gauging resource inequalities among schools may underestimate these inequalities if they use school poverty to measure schools' socioeconomic composition.
School tracking and educational inequality: a comparison of 12 education systems in Switzerland;Using data from the super-sample of the PISA Suisse' 2003 assessment, this article examines the relationship between the characteristics of education systems (made up of homogeneous or heterogeneous tracks) and their consequences in terms of effectiveness and equity. Our results indicate that it is not so much the official structure of tracks as the ways in which tracking is really organised and, in particular, the degree of segregation that tracking methods involve which make it possible to explain inequalities among students. They also show that some education systems are more inegalitarian than others and that the factors leading to inequalities can vary significantly from one Swiss canton to another. Finally, through multilevel analyses, we demonstrate that when the individual and aggregate characteristics of students are taken into account, the type of track a student attends is of only limited significance for explaining inequalities, which suggests that the effects of tracking are in fact linked to the nature of the population educated in the tracks.
Educational inequalities in smoking: The role of initiation versus quitting;The existing literature on educational inequalities in adult smoking has focused extensively on differences in current smoking and quitting, rather than on differences in never smoking regularly (initiation) by education in the adult population. Knowing the relative contribution of initiation versus quitting is critical for understanding the mechanisms that produce educational gradients in smoking because initiation and quitting occur at different points in the life course. Using data from 31 waves of the U.S. National Health Interview Survey (N = 587,174), the analyses show the relative likelihood of being a never versus former smoker by education, sex, and age from 1966 to 2010 and for birth cohorts from 1920 to 1979. The analyses also describe differences in the cumulative probability of quitting over the life course, and the role of initiation versus quitting in producing educational gaps in smoking. The results show that educational gaps in never smoking explain the bulk of the educational inequality in adult smoking. Differences in former smoking play a small and decreasing role in producing these gaps. This is true across the life course, whether measured at age 25 or age 50, and for both men and women. While the prevalence and age patterns of former smoking by education converge across birth cohorts, differences in never smoking by education increase dramatically. At the population level, educational gaps in adult smoking are produced by the combination of inequalities in initiation and quitting, with differences in initiation playing a larger role in producing the observed gaps. The portion of the gap explained by differences in quitting is itself a function of educational differences in initiation. Thus, educational gradients in adult smoking are tethered to experiences in adolescence. These findings have important implications for both understanding and addressing disparities in this important health behavior. (C) 2013 Elsevier Ltd. All rights reserved.
Institutional Features of Schooling Systems and Educational Inequality: Cross-Country Evidence From PIRLS and PISA;Educational opportunities determine the intergenerational mobility of human capital and affect the distribution of earnings on the labour market. This paper aims at explaining cross-country differences in educational opportunities by features of schooling systems. The theoretical model predicts that a greater differentiation of the schooling system as indicated by streaming and a large share of private schools decreases educational opportunities while more instruction time increases educational opportunities. The empirical results that are based on a difference-in-differences estimation approach to control for country-specific effects support these hypotheses.
The power of social capital in school choice in a Chinese city;School choice in China is characterized by the payment of substantial amounts of additional (choice) fees by parents to the preferred school, and by the use of cultural, social and economic capital to obtain places in oversubscribed schools. This study examines the role of social capital in current parent-initiated school choice in China. It finds that it is common for parents to mobilize their social capital in the form of guanxi to acquire insider information, to facilitate or gain exceptional entry into the preferred school and to reduce or waive the choice fee. The paper also addresses the issue of educational inequality caused by such practice in the school choice process.
Differentiation in Higher Education and Social Inequality: Have the Mechanisms of Social Inequality Changed with the Expansion of Vocational Education?;"Despite growing educational participation less privileged groups are still underrepresented at universities. Several studies indicate that patterns of social inequality have changed in the course of educational expansion. While these changes have been widely discussed from a theoretical point of view, empirical evidence for the described pattern of changing mechanisms is lacking. With respect to the transition to higher education this article focuses on the question whether increasing educational participation is associated with a diversion of less privileged groups into less prestigious colleges of applied sciences (Fachhochschulen). Results indicate that with the expansion of vocational pathways to higher education children of less privileged groups more often attain upper secondary education. These changes have consequences on subsequent educational opportunities in the transition to higher education. For this reason social differences in the decision to enter on academic studies at a university have increased in the past thirty years. However, the reason for these growing differences cannot be attributed to processes of diversion, distinction, or heterogenization of ability; rather, they can rather be found in biographical differences and an increasing cost-sensitivity on the part of women from less privileged groups."
Intergenerational transmission of educational attainment: The role of household assets;High intergenerational persistence of educational attainment is an indicator of educational inequality and a barrier to equal opportunities in the labor market and beyond. This study uses data from the Panel Study of Income Dynamics to generate a sample of two cohorts of children ('84 and '94 cohorts), and it examines whether intergenerational transmission of educational attainment varies by household economic resources, especially household assets. Results show that, among male children in the '94 cohort, household assets increase the strength of the association between parents' and children's years of schooling. Also, household assets are found to interact with parental education to affect educational attainment, as measured by college completion, among female children in the '94 cohort. Research and policy implications are discussed. (C) 2012 Elsevier Ltd. All rights reserved.
Educational Inequality in Stillbirth: Temporal Trends in Quebec From 1981 to 2009;"OBJECTIVE: Educational inequality in stillbirth has been documented in high-income countries and the province of Quebec, Canada, but temporal trends are poorly understood. Our objective was to determine time trends in inequality related to maternal education for all-cause and cause-specific stillbirth over the past three decades in Quebec. METHODS: We included 2,397,971 live births and 9,983 stillbirths from 1981 through 2009 using Quebec vital statistics. For each decade, we computed measures of inequality capturing relative (relative index of inequality, RII) and absolute (slope index of inequality, SII) differences between the least-and most-educated mothers for all-cause and cause-specific stillbirth, adjusting for maternal characteristics. RESULTS: Stillbirth rates decreased over time for all education levels. Absolute educational inequality (SII 2.5 per 1000 births, 95% CI 2.1-2.8; all periods combined) was stable over time, whereas relative inequality increased (RII1981-1989 1.8 vs. RII2000-2009 2.3). Absolute inequality decreased for stillbirths caused by placental abruption (SII1981-1989 0.6 vs. SII2000-2009 0.3), but increased for unspecified causes (SII1981-1989 0.2 vs. SII2000-2009 0.7). CONCLUSIONS: Absolute educational inequality in stillbirth persisted and relative inequality increased over the past three decades, despite an overall decrease in stillbirth rates. The decrease in absolute inequality for placental abruption was countered by an increase for unspecified causes. A better understanding of the underlying components of unspecified causes is needed to further address educational inequality in stillbirth."
OECD, 'Key competencies' and the new challenges of educational inequality;In this paper, I develop a critique of the Organization for Economic Cooperation and Development (OECD)-based lifelong learning policy discourse with a particular focus on key competencies' (KCs) and its equity implications for school curricular policies. First, I review the discussion of KCs in the writings by the OECD-affiliated researchers and other OECD documents. In so doing, I identify a marked decoupling of KCs from the initial lifelong learning policy framework. Then, I situate the discussion of KCs within the sociological critique of the new mode of learning deemed essential for a knowledge society'. I identify KCs' potential to naturalize the (re)production of inequalities through schooling and argue that this can be further compounded by the extraction of KCs from the lifelong learning policy discourse. Finally, I ground these expositions in the specific policy context of Japanese education, highlighting how KCs and its decoupled articulation pose a difficult policy dilemma for Japan's Ministry of Education attempting to address the widening class-based inequalities through schooling. Hence, this study critiques the contemporary school curriculum reform driven by KCs by tracing the flow of this concept from the international policy discourse down to the level of a national policy development. In conclusion, I call for curriculum studies to recognize the increasingly globalized curricular policy context and develop strategies for the new challenges of educational inequalities that confront us today.
School Climate and Students' Early Mathematics Learning: Another Search for Contextual Effects;Using data from the Early Childhood Longitudinal Study-Kindergarten Cohort (ECLS-K)-a large, nationally representative sample of US elementary school students, we employed multilevel analysis to answer the following research questions: (a) Does students' mathematics achievement growth in grades K-3 vary among schools? (b) To what extent does school academic and disciplinary climate explain variation in mathematics achievement growth among schools? (c) To what extent do students' and schools' demographic characteristics explain this variation? While previous studies have examined the effects of school climate on student achievement in middle school and high school, the present study is focused on the effect of school academic and disciplinary climate on students' mathematics learning in the first 4 years of schooling-from fall of kindergarten to spring of third grade. We found that students' mathematics achievement growth varies significantly among schools and that students' improvement in mathematics achievement over time was higher in schools characterized by a stronger climate, above and beyond students' and schools' demographic characteristics.
Educational Inequality and Social Stratification in Brazil;
Educational Inequality and Educational Expansion in China;
Does Regional Education Inequality Affect China's Economic Growth;The research results of this paper show that: educational inequality would have negative impact to the economic growth. If the education inequality rises by 1%, the China's economic growth rate would decline by 0.066%. And education inequality also really has important influence to economic divergence and convergence. Education inequality enlarged the regional economic disparities on during 1997-2002, however education inequality decreased the regional economic disparities at the period of 2003-2008 because China's educational investment system has been the reconstructed, education equality has been improved greatly and the convergence rate of economic disparities has also been prompted. Therefore, improving education equality is the important measure which would be conducive to develop economy in cooperativeness and promote economic convergence.
PUBLIC TALES WAG THE DOG Telling Stories about Structural Racism in the Post-Civil Rights Era;This essay examines the case of Kelley Williams-Bolar-an African American single mother from Akron, Ohio-who in 2011 was arrested, charged with a felony, and jailed for sending her two daughters to a predominantly White suburban public school in Copley Township without meeting the township's residency requirements. This essay closely examines the case with particular attention paid to the important but often unacknowledged intersections of race, gender, economic privilege, spatial containment, and racialized criminalization that shaped the case. The Williams-Bolar case became a public site of contesting narratives, some obscuring these intersections, others acknowledging them. Those who supported Copley Township's prosecution of Williams-Bolar relied on a law and order mandate and fiscal responsibility that supported the dominant racial narrative while appearing to be race, gender, and class neutral. But many were critical of Williams-Bolar's arrest and the story used to justify it. Their response was a massive and heated online challenge that inspired existing and newly outraged parents and educational activists from a wide range of backgrounds, triggering petitions signed by hundreds of thousands of people requesting that the Governor of Ohio pardon Williams-Bolar. This essay places the case in the context of what I call the invisible intersections of colorblind racism, the racial privileges of housing and educational resource hoarding via private property taxes for suburban upper-middle-class Whites and the expanded application of the criminalization of the Black poor to Black mothers who receive state assistance by the judicial system, in political discourse and mass media narrative. Williams-Bolar's supporters used the power of social media to build community activism and to generate alternative narratives that countered the discursive and structural forces that were at work. Finally, this article considers the value and impact of alternative narratives about Williams-Bolar and her actions as generated by supporters.
Reflections on Equity of Access to Quality Higher Education under the Trend of Massification in China;Higher education in China has undergone the transition from an elite to a mass model and is witnessing the accelerated massification of higher education with enormously larger share of people in the relevant age group going on to higher education. This change, however, has not removed the prevailing egalitarian concerns for equal educational opportunities. As the fact stands, elite higher education institutions are distributed unevenly in China, provincially-based enrollment program that makes the educational disadvantage more Pronounced in the disadvantaged locations. To a considerable measure, regional disparities and flawed enrollment system impede the quest for equity in attaining high quality tertiary education. The paper, therefore, examines this key and neglected dimension to the study of educational inequality, inequality in accessibility of elite universities, contends that research on egalitarian issues of higher education needs to shift its emphasis from enrollment expansion in a quantitative sense to whether equal access to higher education of an excellent standing can be granted, and explores feasible measures to tackle the obstacles observed in present unequal access to quality higher education.
Educational Inequality in China The Intergenerational Dimension;
Educational policies in a long-run perspective;In this paper we study the effects of educational reforms on school attainment. We construct a dataset of relevant reforms that occurred at the national level over the last century, and match individual information from 24 European countries to the most likely set-up faced when individual educational choices were undertaken. Our identification strategy relies on temporal and geographical variations in the institutional arrangements, controlling for time/country fixed effects, as well as for country specific time trend. By characterizing each group of reforms for their impact on mean years of education, educational inequality and intergenerational persistence, we show an ideal policy menu which has been available to policymakers. We distinguish between groups of policies that are either inclusive' or selective', depending on their diminishing or augmenting impact on inequality and persistence. Finally, we correlate these reform measures to political coalitions prevailing in parliament, finding support for the idea that left-wing parties support reforms that are inclusive, while right-wing parties prefer selective ones. Michela Braga, Daniele Checchi and Elena Meschi
THE ROLE OF EDUCATION IN THE COMPREHENSION OF SOCIAL INEQUALITIES IN BRAZIL;There was a significant drop in income inequality in Brazil in recent years, especially in governments Fernando Henrique Cardoso (1995-2002) and Luiz Inacio Lula da Silva (2003-2010). Although the country has gone through a substantial economic growth since 2003, and that public policies have been designed to reduce this inequality, we observe that the high level of income inequality impacts on the country's ability to reduce poverty and social inequality. Moreover, the Gini index is still very high (over 0.50), especially when we seek comparisons with developed countries (Gini lower than 0.40). Thus, the reduction of social inequality is understood today as one of the greatest challenges for Brazil. In an attempt to explain the causes of Brazilian inequality, education is always presented as a determinant factor for the wage level that can be achieved. Also, another factor that has historically contributed to the production and reproduction of inequality in the country is related to the territory, mainly by the uneven distribution of educational opportunities, so that the place where you live can influence employment opportunities and income level of the individual or families. However, a careful look at the challenges and possibilities Brazilians face can result in better ways to design and implement policies, guidelines, programs and actions in order to minimize the educational inequalities in all its dimensions. Therefore, this study aims to identify whether education is a variable that can explain inequality in Brazil. Thus, studies that tried to interpret the phenomenon of inequality in the country by identifying historical characteristics and causes were sought. After the presentation of the literature review on the relation between education and inequality and also the presentation of researches that aimed to explain the perceived inequality in Brazil, it is clear that educational inequality, measured by access to and maintenance of low-income population in school, the number of years of study and results in national assessments, is an independent variable of great explanatory power for the phenomenon of income inequality in Brazil. Also shown are the positive effects of investing in the training of the poorest by providing educational opportunities, believing that the reduction of educational inequality will lead to reduced income inequality, creating a virtuous circle.
THE EQUITY OF ITALIAN SCHOOL SYSTEM: A TERRITORIAL ANALYSIS OF SOCIO-ECONOMIC GRADIENT;This paper provides an analysis of Italian students' achievement on the basis of OECD Programme International Student Assessment (PISA) 2009 data. In line with results by the previous editions, PISA 2009 underlines the lower performance of Italian 15-year olds in relation to their counterparts from most of the developed countries involved in the survey. The low achievement of Italian students, which conflicts with the high level of education expenditure per pupil, leads to analyze the determinants of their poor performance focusing on the significant relationship between literacy skills and socioeconomic status. This relationship, called socio-economic gradient, is a useful policy device because it provides a framework that emphasizes both levels of schooling outcomes and the equality of outcomes among advantaged and disadvantaged groups. Given the hierarchical nature of data (students nested into schools), we also employ multilevel statistical techniques in order to decompose and investigate the role of socio-economic context on students' achievement. The main results highlight the stratification of students into different types of schools and the segregation of students from different family backgrounds. Therefore, a reorganization of educational investments could be required in order to readdress the available financial funds to schools which operate in poorer territorial contexts.
EDUCATIONAL CHOICES AND SOCIAL INTERACTIONS: A FORMAL MODEL AND A COMPUTATIONAL TEST;In their authoritative literature review, Breen and Jonsson (2005) claim that 'one of the most significant trends in the study of inequalities in educational attainment in the past decade has been the resurgence of rational-choice models focusing on educational decision making'. The starting point of the present contribution is that these models have largely ignored the explanatory relevance of social interactions. To remedy this shortcoming, this paper introduces a micro-founded formal model of the macro-level structure of educational inequality, which frames educational choices as the result of both subjective ability/benefit evaluations and peer-group pressures. As acknowledged by Durlauf (2002, 2006) and Akerlof (1997), however, while the social psychology and ethnographic literature provides abundant empirical evidence of the explanatory relevance of social interactions, statistical evidence on their causal effect is still flawed by identification and selection bias problems. To assess the relative explanatory contribution of the micro-level and network-based mechanisms hypothesised, the paper opts for agent-based computational simulations. In particular, the technique is used to deduce the macro-level consequences of each mechanism (sequentially introduced) and to test these consequences against French aggregate individual-level survey data. The paper's main result is that ability and subjective perceptions of education benefits, no matter how intensely differentiated across agent groups, are not sufficient on their own to generate the actual stratification of educational choices across educational backgrounds existing in France at the beginning of the twenty-first century. By computational counterfactual manipulations, the paper proves that network-based interdependencies among educational choices are instead necessary, and that they contribute, over and above the differentiation of ability and of benefit perceptions, to the genesis of educational stratification by amplifying the segregation of the educational choices that agents make on the basis of purely private ability/benefit calculations.
IDENTIFYING AND EXPLAINING HIDDEN DISADVANTAGE WITHIN THE NON-MANUAL GROUP IN HIGHER EDUCATION ACCESS;In an examination of class inequality in education in the Republic of Ireland over the period from the late 1990s to the mid 2000s, this chapter reveals class inequality in educational outcomes within social groups as well as across social groups, and places particular attention on the non-manual group. Within this group, a clear distinction can be made between those classified as having an 'intermediate non-manual' position and those classified as holding an 'other (lower) non-manual' position in terms of their educational performance at secondary education and subsequent access to higher education, which persists over the period. This finding has been revealed by disaggregating the non-manual group into the 'intermediate non-manual' and 'other (lower) non-manual' groups, a practice that has not been used by analysts in the past in the Irish context. In this chapter, we engage with theories of class which offer a framework for understanding educational inequality and in particular, why members of the same social class groups experience different educational outcomes.
BUT DID IT HELP YOU GET TO UNIVERSITY? A QUALITATIVE STUDY OF SUPPLEMENTARY EDUCATION IN WESTERN AUSTRALIA;"Purpose - This chapter reflects the findings of a qualitative study of supplementary education in Western Australia, showing a commitment to understanding the broader social context of the individuals receiving educational assistance beyond their normal classroom activities. Design/methodology/approach - The chapter is based on 10 semi-structured interviews conducted with university students who had utilised supplementary education services of a tutor made available through their schools and a variety of secondary sources. Findings - The study also reveals that student access to university is not necessarily enhanced by private tutoring. It uncovers an under-researched component of the overall educational process in pointing to some of the emotional dimensions of the supplementary education industry. While tutoring did not appear to harm the chances of students making it to university, the beneficial effects of tutoring are not as clear-cut as some suggest they are. Overall the research suggests that, emotional support effects notwithstanding, perhaps we should not worry overly much about the inequalities brought by private tutoring as, yet again, the market shows itself to less efficient than some hope it to be and that others might fear it is. Originality/value - Market-based supplementary education remains massively under-researched in Australia. While qualitative research is unable to address the effects of educational interventions definitively, the study adds important layers of complexity to questions about educational effectiveness and inequality. It helps validate concerns about social and economic inequalities; it also mollifies these concerns, partially because some of the programmes described here aim at addressing some basic inequalities, particularly those related to rural and remote education."
The influence of habitus in the relationship between cultural capital and academic achievement;Scholars routinely use cultural capital theory in an effort to explain class differences in academic success but often overlook the key concept of habitus. Rich. longstanding debates within the literature suggest the need for a closer examination of the individual effects of cultural capital and habitus. Drawing upon the writings of Pierre Bourdieu, I use a longitudinal dataset to examine the effects of multiple operationalizations of cultural capital on academic achievement and the mediating effects of habitus. Using first difference models to control for time-invariant unobserved characteristics. I find that typical operationalizations of cultural capital (i.e. high-arts participation and reading habits) have positive effects on GPA that are completely mediated through habitus. These results stress the importance of habitus in the relationship between cultural capital and academic achievement for disadvantaged youth. (C) 2012 Elsevier Inc. All rights reserved.
Access Without Equity: Longitudinal Analyses of Institutional Stratification by Race and Ethnicity, 1972-2004;The competitive dynamics that sustain stratification among postsecondary institutions have reinforced racial inequality in selective college enrollment between 1972 and 2004. Using a data set constructed from four nationally representative surveys (National Longitudinal Survey 1972, High School & Beyond 1980, National Educational Longitudinal Survey 1988, and Educational Longitudinal Survey 2002), the authors model how escalating admissions standards-including academic preparation and the growing importance of SAT scores and extracurricular leadership-effectively maintain racial inequality in selective college enrollment over time. Black and Latino students have made strides in their pre-collegiate academic preparation. Nevertheless, although access to postsecondary education has expanded since 1972 for all ethnic groups, Black and Latino students' odds of selective college enrollment have declined relative to White and Asian American students.
Widening social inequality in life expectancy in Denmark. A register-based study on social composition and mortality trends for the Danish population;Background: Dynamics of the social composition of the population might influence the interpretation of statements of the increasing gap of social inequality in life expectancy. The aim of the study was to estimate trends during a quarter of a century in social inequality in life expectancy and to compare results based on different social stratifications. Methods: Life tables by sex and various levels of education and income were constructed for each year in the period 1987-2011 by linking individual data from nationwide registers comprising information on all Danish citizens on date of birth, date of death, education and income. Trends in life expectancies were compared for different categories of social grouping of the population. Results: When categories of educational level were kept fixed, implying a decreasing proportion of persons with a short education, the educational inequality in life expectancy increased. Thus, the difference in life expectancy at age 30 between men with primary or lower secondary education and men with tertiary education increased from 4.8 years in 1987 to 6.4 years in 2011. For women the difference increased from 3.7 years in 1987 to 4.7 in 2011. A similar growing social disparity was observed when educational level was based on quartiles established from prescribed length of education. A considerable increasing inequality was reached for men when the population was divided in quartiles of equivalent disposable income, whereas the change was only modest for women. Conclusions: During the past 25 years, the social gap in life expectancy has widened in Denmark. This conclusion could not be explained by changes of the social compositions of the population.
Live and Learn? Contradictions in Residential Patterns and School Demographics;Educational and sociological scholars frequently debate how racial dynamics between neighborhoods and their public schools can maintain or exacerbate educational inequality. Drawing on secondary data from the Georgia Department of Education, 2000 Census Bureau, and attendance boundaries for metro Atlanta public high schools, this study investigates the following: To what degree do Atlanta-area racial and ethnic segregation patterns in public secondary schools reflect those in residential catchment areas? I find that in areas with the greatest racial heterogeneity and the greatest potential for diversity in educational settings, the public schools least reflect the racial composition of the neighborhoods. These results can inform policy makers and administrators on neighborhood and school-level factors which have implications for minimizing ethnoracial differences in education.
The racial gap in education and the legacy of slavery;Bertocchi, Graziella, and Dimico, Arcangelo - The racial gap in education and the legacy of slavery We study the evolution of racial educational inequality across US states from 1940 to 2000. We show that throughout this period, despite evidence of convergence, the racial gap in attainment between blacks and whites has been persistently determined by the initial gap. We obtain these results with 2SLS estimates where slavery is used as an instrument for the initial gap. We address the question of the excludability of slavery by instrumenting it with the share of disembarked slaves from the Trans-Atlantic Slave Trade. Using the same approach we also find that income growth is negatively affected by the initial racial gap in education and that slavery affects growth indirectly through this channel. Journal of Comparative Economics 40 (4) (2012) 581-595. University of Modena, CEPR, CHILD and IZA. Dipartimento di Economia Politica, Viale Berengario 51,I-41121 Modena, Italy: Queen's University of Belfast, Management School, Riddel Hall, 185 Stranmillis Road, Belfast, BT9 5EE, UK. (C) 2012 Association for Comparative Economic Studies Published by Elsevier Inc. All rights reserved.
The Changing Impact of Family Size on Adolescents' Schooling: Assessing the Exogenous Variation in Fertility Using Twins in Brazil;Researchers have long been interested in the influence of family size on children's educational outcomes. Simply put, theories have suggested that resources are diluted within families that have more children. Although the empirical literature on developed countries has generally confirmed the theoretical prediction that family size is negatively related to children's education, studies focusing on developing societies have reported heterogeneity in this association. Recent studies addressing the endogeneity between family size and children's education have also cast doubt on the homogeneity of the negative role of family size on children's education. The goal of this study is to examine the causal effect of family size on children's education in Brazil over a 30-year period marked by important social and demographic change, and across extremely different regions within the country. We implement a twin birth instrumental variable approach to the nationally representative 1977-2009 PNAD data. Our results suggest an effect of family size on education that is not uniform throughout a period of significant social, economic, and demographic change. Rather, the causal effect of family size on adolescents' schooling resembles a gradient that ranges from positive to no effect, trending to negative.
Educational Inequality by Race in Brazil, 1982-2007: Structural Changes and Shifts in Racial Classification (vol 49, pg 337, 2012);
Growing Gaps: Educational Inequality around the World;
21st-Century Capitalism, Austerity, and Black Economic Dispossession;The article is an analysis of late capitalism and the nature of Black inequality today given the political economy of late capitalism. As always, the fundamental fact of 21st-century capitalism is profit. Yet the system is in crisis, centered in a crisis of accumulation. Given this, what are the consequences for the Black population in the United States and globally? A number of key questions inform the discussion, centered on the nature of capitalism today. Issues of austerity, neoliberalism, race, gender, and class are interrogated. Then there is the issue of how might the situation be changed. Using the September 2012 Chicago Teachers Union strike as an entry point, an initial set of reflections on how might we resist and struggle are articulated, centering some key lessons from the fight for educational justice in Chicago.
Are educational policies elitist?;This paper analyses the link between public education expenditure and human capital inequality. I build a model of human capital formation where government intervention in education is justified by the existence of credit constraints. The framework provides conditions on the level of economic development and income inequality under which the educational policies are elitist, that is, they increase the spread between the educational achievement of bright and less bright individuals. With the use of the measures of educational inequality constructed for both developed and developing countries by Castello and Domenech, I also present descriptive evidence that provides some support to the model's predictions.
The impact of economic coordination and educational institutions on individual-level preferences for academic and vocational education;Integrating the literature on the varieties of capitalism with sociological studies of educational stratification, this paper argues that macro-level institutions significantly shape the relationship between educational background and preferences for different kinds of education on the micro level. In particular, we find that the institutional set-up of the education system and the degree of coordination prevailing in a given economy both have a distinct impact on micro-level associations. Segregated education systems dominated by vocational training at the secondary level increase the strength of the association between educational background and preferences, whereas higher levels of coordination weaken this relationship. Our claims are supported by an empirical analysis of Eurobarometer survey data, using multilevel regression statistics. Our findings have important consequences for our understanding of the relationship between skill formation processes, labour market institutions and social equality.
The relationship between educational homogamy and educational mobility in 29 European countries;This article deals with the relationship between educational homogamy and educational mobility in 29 European countries. It answers three interrelated questions: (1) Is there any relationship between educational mobility and educational homogamy? (2) Does educational homogamy diverge from educational mobility (negative relationship) or does educational heterogamy strengthen educational mobility (positive relationship)? (3) If there is any positive relationship, do educational mobility and educational heterogamy indicate the level of educational inequality to the same degree? To answer these questions the authors use data from three waves of the European Social Survey (2002, 2004 and 2006). The answers are given in absolute (percentages) as well as in relative measures (log-multiplicative effects). The results show that there is a positive relationship between educational mobility and educational heterogamy. For all countries analysed, relative educational heterogamy is a stronger indicator of educational inequalities than relative educational mobility. The systematic deviation of educational heterogamy from educational mobility is explained by a number of factors that the authors discuss in the last part of the article.
